LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2008;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;04.10.;SA;4;16;11;43;12;21;28;1;55.168.396,50  ;JP;3.948.745,50  ;3  x  ;735.578,60  ;21  x  ;65.676,60  ;1.082  x  ;3.314,10  ;3.559  x  ;155,00  ;65.773  x  ;41,90  ;94.733  x  ;23,20  ;1.232.074  x  ;9,80  ;;;;;;
41.;08.10.;MI;9;13;5;30;39;11;43;3;25.396.170,75  ;JP;5.218.554,00  ;1  x  ;1.015.846,80  ;13  x  ;48.838,70  ;829  x  ;1.991,20  ;1.442  x  ;176,10  ;47.395  x  ;26,70  ;37.961  x  ;26,70  ;746.209  x  ;7,40  ;;;;;;
;11.10.;SA;5;13;22;29;18;2;43;3;57.460.416,00  ;1  x  ;8.091.574,80  ;6  x  ;383.069,40  ;25  x  ;57.460,40  ;1.703  x  ;2.193,10  ;2.755  x  ;208,50  ;76.203  x  ;37,70  ;74.363  x  ;30,90  ;1.299.672  x  ;9,70  ;;;;;;
42.;15.10.;MI;4;35;34;47;26;14;31;8;23.354.427,00  ;JP;1.167.721,30  ;1  x  ;934.177,00  ;9  x  ;64.873,40  ;408  x  ;3.720,60  ;1.362  x  ;171,40  ;23.905  x  ;48,80  ;37.818  x  ;24,70  ;447.260  x  ;11,40  ;;;;;;
;18.10.;SA;25;10;21;36;1;35;38;9;54.227.936,25  ;JP;3.879.118,10  ;7  x  ;309.873,90  ;20  x  ;67.784,90  ;1.204  x  ;2.927,50  ;2.727  x  ;198,80  ;58.358  x  ;46,40  ;74.897  x  ;28,90  ;1.084.921  x  ;10,90  ;;;;;;
43.;22.10.;MI;20;18;17;31;15;13;21;5;24.954.998,25  ;JP;5.126.868,00  ;3  x  ;332.733,30  ;7  x  ;89.124,90  ;484  x  ;3.351,30  ;1.436  x  ;173,70  ;29.234  x  ;42,60  ;35.280  x  ;28,20  ;519.229  x  ;10,50  ;;;;;;
;25.10.;SA;43;46;47;24;34;1;44;3;57.050.349,75  ;JP;7.979.385,40  ;2  x  ;1.141.006,90  ;17  x  ;83.897,50  ;755  x  ;4.911,60  ;2.336  x  ;244,20  ;50.313  x  ;56,60  ;86.044  x  ;26,50  ;1.020.977  x  ;12,20  ;;;;;;
44.;29.10.;MI;4;21;45;42;26;31;10;8;28.776.933,75  ;JP;9.418.232,00  ;2  x  ;575.538,60  ;35  x  ;20.554,90  ;667  x  ;2.804,30  ;2.433  x  ;118,20  ;32.096  x  ;44,80  ;54.546  x  ;21,10  ;576.962  x  ;10,90  ;;;;;;
;01.11.;SA;28;6;27;26;43;25;9;3;61.054.725,00  ;1  x  ;12.470.968,20  ;6  x  ;407.031,50  ;31  x  ;49.237,60  ;1.132  x  ;3.505,70  ;4.635  x  ;131,70  ;71.995  x  ;42,40  ;125.343  x  ;19,40  ;1.162.445  x  ;11,50  ;;;;;;
45.;05.11.;MI;49;3;44;4;12;2;25;2;24.133.096,50  ;JP;1.206.654,80  ;1  x  ;965.323,80  ;9  x  ;67.036,30  ;479  x  ;3.274,80  ;1.595  x  ;151,30  ;29.165  x  ;41,30  ;48.268  x  ;19,90  ;568.193  x  ;9,30  ;;;;;;
;08.11.;SA;42;25;4;9;33;16;18;8;55.610.936,25  ;3  x  ;1.329.067,20  ;6  x  ;370.739,50  ;47  x  ;29.580,20  ;1.965  x  ;1.839,50  ;4.060  x  ;136,90  ;84.632  x  ;32,80  ;110.396  x  ;20,10  ;1.432.188  x  ;8,50  ;;;;;;
46.;12.11.;MI;5;20;33;16;41;48;46;6;23.423.686,50  ;JP;1.171.184,30  ;1  x  ;936.947,40  ;9  x  ;65.065,70  ;544  x  ;2.798,70  ;1.295  x  ;180,80  ;27.778  x  ;42,10  ;35.793  x  ;26,10  ;492.349  x  ;10,40  ;;;;;;
;15.11.;SA;31;23;48;3;39;41;11;5;55.357.143,75  ;JP;3.939.041,40  ;5  x  ;442.857,10  ;67  x  ;20.655,60  ;1.459  x  ;2.466,20  ;6.424  x  ;86,10  ;77.577  x  ;35,60  ;143.850  x  ;15,30  ;1.303.194  x  ;9,30  ;;;;;;
47.;19.11.;MI;36;17;44;14;4;32;31;3;25.488.927,75  ;JP;5.213.487,70  ;5  x  ;203.911,40  ;17  x  ;37.483,70  ;747  x  ;2.217,90  ;1.234  x  ;206,50  ;31.569  x  ;40,30  ;35.376  x  ;28,80  ;533.499  x  ;10,50  ;;;;;;
;22.11.;SA;42;11;41;12;35;23;10;7;57.603.367,50  ;1  x  ;8.093.656,00  ;6  x  ;384.022,40  ;31  x  ;46.454,30  ;1.223  x  ;3.061,50  ;3.199  x  ;180,00  ;63.884  x  ;45,00  ;87.917  x  ;26,20  ;1.198.401  x  ;10,50  ;;;;;;
48.;26.11.;MI;23;32;49;2;25;43;5;4;23.253.858,75  ;2  x  ;697.615,70  ;1  x  ;697.615,70  ;8  x  ;72.668,30  ;414  x  ;3.650,90  ;1.283  x  ;181,20  ;26.038  x  ;44,60  ;38.676  x  ;24,00  ;492.414  x  ;10,30  ;;;;;;
;29.11.;SA;7;12;22;43;9;19;6;5;54.661.990,50  ;JP;2.733.099,50  ;7  x  ;312.354,20  ;56  x  ;24.402,60  ;2.066  x  ;1.719,70  ;6.337  x  ;86,20  ;98.275  x  ;27,80  ;150.449  x  ;14,50  ;1.519.453  x  ;7,90  ;;;;;;
49.;03.12.;MI;33;16;8;44;15;47;1;3;26.090.575,50  ;JP;4.037.628,20  ;1  x  ;1.043.623,00  ;12  x  ;54.355,30  ;526  x  ;3.224,10  ;1.297  x  ;201,10  ;27.444  x  ;47,50  ;34.790  x  ;29,90  ;500.772  x  ;11,40  ;;;;;;
;06.12.;SA;24;15;23;32;5;7;8;8;60.135.560,25  ;JP;7.044.406,20  ;1  x  ;2.405.422,40  ;34  x  ;44.217,30  ;1.437  x  ;2.720,10  ;4.258  x  ;141,20  ;78.530  x  ;38,20  ;115.001  x  ;20,90  ;1.442.869  x  ;9,10  ;;;;;;
50.;10.12.;MI;14;12;38;17;15;31;11;4;28.152.414,75  ;JP;8.452.026,90  ;JP;1.126.096,50  ;5  x  ;140.762,00  ;432  x  ;4.235,80  ;1.350  x  ;208,50  ;27.942  x  ;50,30  ;42.492  x  ;26,50  ;581.130  x  ;10,60  ;;;;;;
;13.12.;SA;6;44;45;13;18;22;1;8;63.570.502,50  ;2  x  ;5.815.276,00  ;2  x  ;1.834.458,30  ;23  x  ;69.098,30  ;1.151  x  ;3.589,90  ;2.978  x  ;213,40  ;65.352  x  ;48,60  ;87.238  x  ;29,10  ;1.243.838  x  ;11,20  ;;;;;;
51.;17.12.;MI;1;12;32;24;49;16;46;8;24.545.790,00  ;JP;1.227.289,50  ;8  x  ;122.728,90  ;20  x  ;30.682,20  ;804  x  ;1.984,40  ;1.589  x  ;154,40  ;37.300  x  ;32,90  ;39.859  x  ;24,60  ;605.187  x  ;8,90  ;;;;;;
;20.12.;SA;19;4;28;11;46;48;38;9;56.914.492,50  ;1  x  ;4.073.014,10  ;7  x  ;325.225,60  ;51  x  ;27.899,20  ;1.618  x  ;2.286,40  ;4.170  x  ;136,40  ;77.715  x  ;36,60  ;106.753  x  ;21,30  ;1.330.975  x  ;9,40  ;;;;;;
52.;24.12.;MI;42;1;43;22;47;39;28;2;37.655.731,50  ;JP;1.882.786,50  ;2  x  ;753.114,60  ;13  x  ;72.414,80  ;674  x  ;3.631,40  ;1.844  x  ;204,20  ;37.700  x  ;49,90  ;54.371  x  ;27,70  ;702.300  x  ;11,70  ;;;;;;
;27.12.;SA;24;11;31;16;13;3;6;0;57.529.108,50  ;JP;4.759.241,90  ;8  x  ;287.645,50  ;53  x  ;27.136,30  ;2.036  x  ;1.836,60  ;6.040  x  ;95,20  ;98.986  x  ;29,00  ;138.499  x  ;16,60  ;1.592.121  x  ;7,90  ;;;;;;
