LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Veranstaltung 2011
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi))
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;
43.;26.10.;MI;37;34;15;30;38;33;47;5;22.470.915,75  ;JP;1.123.545,70  ;2  x  ;449.418,30  ;12  x  ;46.814,40  ;597  x  ;2.446,50  ;1.063  x  ;211,30  ;21.469  x  ;52,30  ;33.497  x  ;26,80  ;403.006  x  ;12,20  
;29.10.;SA;24;6;23;35;17;44;10;7;48.283.243,50  ;1  x  ;3.537.707,80  ;4  x  ;482.832,40  ;24  x  ;50.295,00  ;1.048  x  ;2.994,60  ;2.658  x  ;181,60  ;50.930  x  ;47,40  ;82.559  x  ;23,30  ;963.201  x  ;11,00  
44.;02.11.;MI;3;6;23;41;43;40;14;4;21.395.524,50  ;JP;1.069.776,20  ;1  x  ;855.820,90  ;7  x  ;76.412,50  ;417  x  ;3.335,00  ;1.037  x  ;206,30  ;24.491  x  ;43,60  ;28.560  x  ;29,90  ;475.557  x  ;9,80  
;05.11.;SA;43;21;7;41;13;37;24;0;47.996.400,00  ;1  x  ;3.469.596,20  ;11  x  ;174.532,30  ;57  x  ;21.051,00  ;2.169  x  ;1.438,30  ;4.340  x  ;110,50  ;75.430  x  ;31,80  ;96.615  x  ;19,80  ;1.130.713  x  ;9,30  
45.;09.11.;MI;20;14;27;48;28;6;33;7;21.378.387,75  ;1  x  ;1.924.054,90  ;unbesetzt;;7  x  ;76.351,30  ;364  x  ;3.817,50  ;936  x  ;228,40  ;20.941  x  ;51,00  ;27.160  x  ;31,40  ;397.209  x  ;11,80  
;12.11.;SA;12;16;7;42;15;30;2;9;47.041.234,50  ;JP;2.352.061,70  ;2  x  ;940.824,60  ;12  x  ;98.002,50  ;948  x  ;3.225,40  ;3.241  x  ;145,10  ;53.179  x  ;44,20  ;88.691  x  ;21,20  ;998.206  x  ;10,30  
46.;16.11.;MI;33;47;14;26;49;8;15;4;21.914.127,00  ;JP;3.447.768,00  ;JP;876.565,00  ;9  x  ;60.872,50  ;369  x  ;3.860,20  ;914  x  ;239,70  ;22.404  x  ;48,90  ;26.264  x  ;33,30  ;427.859  x  ;11,20  
;19.11.;SA;47;24;26;40;9;33;16;5;48.806.182,50  ;JP;5.888.077,10  ;4  x  ;707.203,00  ;83  x  ;14.700,60  ;1.553  x  ;2.042,70  ;4.694  x  ;103,90  ;78.553  x  ;31,00  ;88.584  x  ;22,00  ;1.248.988  x  ;8,50  
47.;23.11.;MI;1;30;23;39;10;38;11;4;24.082.376,25  ;JP;7.092.195,90  ;4  x  ;240.823,70  ;10  x  ;60.205,90  ;476  x  ;3.288,50  ;1.827  x  ;131,80  ;26.089  x  ;46,10  ;50.207  x  ;19,10  ;525.932  x  ;10,00  
;26.11.;SA;23;33;49;3;13;38;4;5;51.126.903,00  ;9  x  ;1.072.060,10  ;69  x  ;29.638,70  ;45  x  ;28.403,80  ;10.624  x  ;312,80  ;4.367  x  ;117,00  ;143.670  x  ;19,70  ;89.808  x  ;19,70  ;1.424.409  x  ;7,80  
48.;30.11.;MI;44;12;4;31;42;18;13;1;22.353.950,25  ;JP;1.117.697,50  ;2  x  ;447.079,00  ;10  x  ;55.884,80  ;694  x  ;2.093,60  ;1.190  x  ;187,80  ;30.546  x  ;36,50  ;33.603  x  ;26,60  ;520.931  x  ;9,40  
;03.12.;SA;44;1;25;10;29;47;22;7;49.612.534,50  ;2  x  ;1.799.162,10  ;2  x  ;992.250,60  ;14  x  ;88.593,80  ;1.144  x  ;2.818,80  ;2.070  x  ;239,60  ;54.040  x  ;45,90  ;60.538  x  ;32,70  ;972.864  x  ;11,20  
49.;07.12.;MI;11;20;32;16;38;27;1;7;21.455.821,50  ;1  x  ;1.072.791,00  ;6  x  ;143.038,80  ;17  x  ;31.552,60  ;1.000  x  ;1.394,60  ;1.175  x  ;182,60  ;39.304  x  ;27,40  ;30.941  x  ;27,40  ;564.134  x  ;8,30  
;10.12.;SA;34;25;10;2;5;4;24;7;47.109.315,75  ;JP;2.355.465,70  ;4  x  ;471.093,10  ;44  x  ;26.766,60  ;1.538  x  ;1.990,90  ;4.600  x  ;102,40  ;80.921  x  ;29,10  ;108.413  x  ;17,30  ;1.314.167  x  ;7,80  
50.;14.12.;MI;37;29;36;14;32;8;38;9;22.158.448,50  ;JP;3.463.388,10  ;JP;886.337,90  ;4  x  ;138.490,30  ;296  x  ;4.865,80  ;714  x  ;310,30  ;17.687  x  ;62,60  ;24.644  x  ;35,90  ;377.938  x  ;12,80  
;17.12.;SA;19;44;3;38;33;47;27;6;49.620.038,25  ;1  x  ;5.944.390,00  ;4  x  ;717.784,80  ;51  x  ;24.323,50  ;2.295  x  ;1.405,30  ;4.555  x  ;108,90  ;91.545  x  ;27,10  ;104.423  x  ;19,00  ;1.297.939  x  ;8,40  
51.;21.12.;MI;21;43;39;15;24;17;5;1;21.832.788,75  ;JP;1.091.639,40  ;JP;873.311,50  ;9  x  ;60.646,60  ;422  x  ;3.362,80  ;1.424  x  ;153,30  ;22.209  x  ;49,10  ;37.316  x  ;23,40  ;420.722  x  ;11,40  
;24.12.;SA;27;6;12;26;36;32;42;9;67.327.007,25  ;1  x  ;4.457.989,70  ;7  x  ;509.484,50  ;60  x  ;28.052,90  ;1.846  x  ;2.370,60  ;5.525  x  ;121,80  ;97.830  x  ;34,40  ;130.026  x  ;20,70  ;1.678.059  x  ;8,80  
52.;28.12.;MI;13;20;19;18;6;21;32;5;21.898.278,00  ;JP;1.094.913,90  ;2  x  ;437.965,50  ;6  x  ;91.242,80  ;556  x  ;2.560,00  ;1.049  x  ;208,70  ;25.908  x  ;42,20  ;36.377  x  ;24,00  ;457.052  x  ;10,50  
;31.12.;SA;19;5;17;2;28;11;10;1;52.873.231,50  ;1  x  ;3.738.575,40  ;13  x  ;162.686,80  ;94  x  ;14.062,00  ;2.952  x  ;1.164,20  ;7.151  x  ;73,90  ;116.250  x  ;22,70  ;145.352  x  ;14,50  ;1.617.531  x  ;7,10  
