Lotto 6 aus 49   am Samstag;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1986
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
8.;22.02.;41 ;27 ;48 ;10 ;18 ;6 ;17 ;98.928.288,00 ;9  x  ;824.402,40 ;26  x  ;142.685,00 ;1.860  x     ;5.983,50 ;98.553  x    ;112,90 ;1.768.392  x;9,00  
9.;01.03.;42 ;24 ;41 ;11 ;26 ;13 ;34 ;106.504.710,00 ;14  x  ;570.560,90 ;33  x  ;121.028,00 ;2.178  x     ;5.501,20 ;112.375  x    ;106,60 ;1.978.922  x;8,70  
10.;08.03.;43 ;33 ;5 ;37 ;17 ;14 ;32 ;99.292.498,00 ;13  x  ;572.841,30 ;53  x  ;70.254,10 ;2.395  x     ;4.664,00 ;112.500  x    ;99,20 ;1.855.022  x;8,60  
11.;15.03.;42 ;23 ;28 ;35 ;20 ;36 ;45 ;98.655.150,00 ;7  x  ;1.057.019,40 ;34  x  ;108.810,80 ;1.400  x     ;7.927,60 ;75.571  x    ;146,80 ;1.467.562  x;10,90  
12.;22.03.;5 ;44 ;26 ;19 ;18 ;6 ;34 ;97.238.861,00 ;6  x  ;1.215.485,70 ;31  x  ;117.627,60 ;1.635  x     ;6.690,70 ;98.953  x    ;110,50 ;1.882.718  x;8,30  
13.;29.03.;3 ;29 ;41 ;45 ;31 ;6 ;33 ;96.027.436,00 ;2  x  ;3.601.028,80 ;38  x  ;94.763,90 ;1.504  x     ;7.182,90 ;84.192  x    ;128,30 ;1.562.962  x;9,90  
14.;05.04.;45 ;49 ;27 ;24 ;21 ;1 ;31 ;96.139.548,00 ;2  x  ;3.605.233,00 ;24  x  ;150.218,00 ;1.575  x     ;6.867,10 ;84.990  x    ;127,20 ;1.589.379  x;9,80  
15.;12.04.;47 ;11 ;46 ;24 ;19 ;42 ;6 ;97.918.284,00 ;4  x  ;1.835.967,80 ;53  x  ;69.281,80 ;1.536  x     ;7.171,70 ;92.523  x    ;119,00 ;1.784.365  x;8,90  
16.;19.04.;21 ;24 ;1 ;23 ;44 ;36 ;42 ;96.093.330,00 ;1  x  ;7.206.999,70 ;13  x  ;277.192,20 ;844  x     ;12.808,60 ;63.301  x    ;170,70 ;1.412.886  x;11,00  
17.;26.04.;33 ;44 ;24 ;35 ;49 ;3 ;34 ;97.515.075,00 ;5  x  ;1.462.726,10 ;24  x  ;152.367,30 ;1.558  x     ;7.041,30 ;84.795  x    ;129,30 ;1.646.623  x;9,60  
18.;03.05.;8 ;33 ;49 ;15 ;38 ;37 ;18 ;93.190.178,00 ;3  x  ;2.329.754,40 ;20  x  ;174.731,50 ;1.201  x     ;8.729,30 ;71.796  x    ;146,00 ;1.460.401  x;10,30  
19.;10.05.;37 ;14 ;41 ;42 ;3 ;8 ;23 ;92.395.949,00 ;1  x  ;6.929.696,10 ;40  x  ;86.621,20 ;1.020  x     ;10.190,70 ;62.858  x    ;165,30 ;1.298.790  x;11,50  
20.;17.05.;5 ;22 ;49 ;36 ;12 ;23 ;18 ;94.742.454,00 ;8  x  ;888.210,50 ;43  x  ;82.624,20 ;1.523  x     ;6.998,30 ;84.584  x    ;126,00 ;1.592.018  x;9,60  
21.;24.05.;5 ;26 ;42 ;12 ;18 ;39 ;20 ;91.170.599,00 ;20  x  ;341.889,70 ;69  x  ;49.549,20 ;2.848  x     ;3.601,30 ;113.085  x    ;90,60 ;1.792.798  x;8,20  
22.;31.05.;12 ;49 ;31 ;30 ;15 ;6 ;9 ;91.611.096,00 ;7  x  ;981.547,40 ;32  x  ;107.356,70 ;1.302  x     ;7.915,70 ;77.086  x    ;133,60 ;1.510.265  x;9,80  
23.;07.06.;13 ;27 ;38 ;14 ;3 ;39 ;41 ;87.776.582,00 ;9  x  ;731.471,50 ;41  x  ;80.283,40 ;1.710  x     ;5.774,70 ;90.489  x    ;109,10 ;1.618.877  x;8,80  
24.;14.06.;18 ;22 ;17 ;28 ;5 ;47 ;36 ;87.384.208,00 ;2  x  ;3.276.907,80 ;37  x  ;88.565,00 ;1.110  x     ;8.856,50 ;72.132  x    ;136,20 ;1.454.519  x;9,70  
25.;21.06.;49 ;32 ;29 ;10 ;21 ;27 ;46 ;85.104.914,00 ;2  x  ;3.191.434,20 ;32  x  ;99.732,30 ;1.379  x     ;6.942,90 ;81.063  x    ;118,10 ;1.584.219  x;8,70  
26.;28.06.;3 ;40 ;31 ;45 ;1 ;37 ;48 ;84.279.739,00 ;4  x  ;1.580.245,10 ;11  x  ;287.317,20 ;854  x     ;11.102,40 ;67.451  x    ;140,50 ;1.411.085  x;9,70  
27.;05.07.;2 ;6 ;18 ;15 ;27 ;5 ;33 ;83.723.317,00 ;6  x  ;1.046.541,40 ;36  x  ;87.211,70 ;1.622  x     ;5.806,90 ;91.631  x    ;102,70 ;1.662.440  x;8,10  
28.;12.07.;10 ;23 ;40 ;34 ;30 ;22 ;24 ;85.077.597,00 ;4  x  ;1.595.204,90 ;24  x  ;132.933,70 ;1.206  x     ;7.936,30 ;69.952  x    ;136,80 ;1.408.059  x;9,80  
29.;19.07.;6 ;28 ;18 ;45 ;4 ;29 ;5 ;84.297.777,00 ;4  x  ;1.580.583,30 ;30  x  ;105.372,20 ;1.191  x     ;7.962,60 ;68.974  x    ;137,40 ;1.334.807  x;10,20  
30.;26.07.;27 ;29 ;28 ;22 ;16 ;8 ;34 ;84.275.099,00 ;4  x  ;1.580.158,10 ;15  x  ;210.687,70 ;953  x     ;9.948,50 ;62.645  x    ;151,30 ;1.250.577  x;10,90  
31.;02.08.;6 ;44 ;33 ;47 ;35 ;32 ;40 ;83.832.990,00 ;JP;6.287.474,20 ;10  x  ;314.373,70 ;1.101  x     ;8.566,00 ;70.124  x    ;134,40 ;1.392.065  x;9,70  
32.;09.08.;8 ;38 ;17 ;43 ;14 ;34 ;47 ;102.985.805,00 ;11  x  ;1.273.764,50 ;62  x  ;62.289,80 ;1.910  x     ;6.065,90 ;93.395  x    ;124,00 ;1.663.314  x;10,00  
33.;16.08.;28 ;49 ;31 ;2 ;3 ;42 ;23 ;88.015.438,00 ;2  x  ;3.300.578,90 ;22  x  ;150.026,30 ;1.021  x     ;9.698,00 ;70.984  x    ;139,40 ;1.445.072  x;9,80  
34.;23.08.;32 ;34 ;18 ;23 ;26 ;45 ;7 ;92.777.546,00 ;14  x  ;497.022,50 ;78  x  ;44.604,50 ;2.695  x     ;3.872,90 ;118.977  x    ;87,70 ;1.859.379  x;8,10  
35.;30.08.;1 ;19 ;48 ;32 ;39 ;37 ;35 ;93.830.713,00 ;7  x  ;1.005.329,00 ;21  x  ;167.554,80 ;1.642  x     ;6.428,70 ;100.486  x    ;105,00 ;1.850.980  x;8,20  
36.;06.09.;31 ;49 ;16 ;37 ;15 ;32 ;10 ;96.931.249,00 ;6  x  ;1.211.640,60 ;24  x  ;151.455,00 ;1.548  x     ;7.044,40 ;84.936  x    ;128,30 ;1.654.008  x;9,50  
37.;13.09.;6 ;28 ;14 ;16 ;23 ;10 ;17 ;92.791.928,00 ;6  x  ;1.159.899,10 ;24  x  ;144.987,30 ;1.478  x     ;7.062,90 ;79.334  x    ;131,50 ;1.496.818  x;10,00  
38.;20.09.;8 ;38 ;23 ;35 ;3 ;13 ;7 ;91.829.687,00 ;11  x  ;626.111,50 ;37  x  ;93.070,60 ;2.159  x     ;4.785,00 ;103.139  x    ;100,10 ;1.747.325  x;8,50  
39.;27.09.;17 ;47 ;27 ;39 ;49 ;20 ;11 ;91.563.515,00 ;6  x  ;1.144.543,90 ;37  x  ;92.800,80 ;1.489  x     ;6.917,90 ;87.433  x    ;117,80 ;1.583.220  x;9,30  
40.;04.10.;9 ;4 ;35 ;20 ;21 ;25 ;49 ;93.684.729,00 ;4  x  ;1.756.588,60 ;36  x  ;97.588,20 ;1.670  x     ;6.311,00 ;100.963  x    ;104,30 ;1.802.445  x;8,40  
41.;11.10.;22 ;27 ;26 ;7 ;17 ;35 ;44 ;92.933.987,00 ;4  x  ;1.742.512,20 ;53  x  ;65.755,10 ;1.259  x     ;8.304,20 ;92.221  x    ;113,30 ;1.792.498  x;8,40  
42.;18.10.;5 ;25 ;31 ;30 ;38 ;41 ;49 ;95.012.914,00 ;5  x  ;1.425.193,70 ;12  x  ;296.915,30 ;1.237  x     ;8.641,00 ;90.230  x    ;118,40 ;1.809.382  x;8,50  
43.;25.10.;14 ;42 ;19 ;44 ;10 ;46 ;31 ;93.320.995,00 ;5  x  ;1.399.814,90 ;50  x  ;69.990,70 ;1.276  x     ;8.227,70 ;74.584  x    ;140,70 ;1.474.331  x;10,20  
44.;01.11.;15 ;20 ;34 ;41 ;17 ;11 ;23 ;94.003.101,00 ;3  x  ;2.350.077,50 ;43  x  ;81.979,40 ;1.163  x     ;9.093,10 ;76.259  x    ;138,60 ;1.549.734  x;9,80  
45.;08.11.;8 ;3 ;5 ;23 ;48 ;43 ;44 ;94.083.931,00 ;5  x  ;1.411.258,90 ;23  x  ;153.397,70 ;2.000  x     ;5.292,20 ;95.931  x    ;110,30 ;1.711.141  x;8,90  
46.;15.11.;23 ;28 ;16 ;45 ;26 ;46 ;38 ;95.005.635,00 ;JP;7.125.422,60 ;23  x  ;154.900,40 ;915  x     ;11.681,00 ;67.617  x    ;158,00 ;1.468.190  x;10,50  
47.;22.11.;12 ;17 ;6 ;16 ;11 ;27 ;2 ;118.616.756,00 ;6  x  ;2.670.279,80 ;82  x  ;54.245,40 ;2.183  x     ;6.112,80 ;127.073  x    ;105,00 ;2.417.195  x;7,90  
48.;29.11.;18 ;2 ;5 ;25 ;6 ;29 ;35 ;104.160.580,00 ;9  x  ;868.004,80 ;39  x  ;100.154,40 ;2.127  x     ;5.509,10 ;115.845  x    ;101,10 ;2.018.364  x;8,30  
49.;06.12.;9 ;33 ;31 ;5 ;14 ;28 ;43 ;112.833.190,00 ;12  x  ;705.207,40 ;42  x  ;100.743,90 ;2.351  x     ;5.399,20 ;120.876  x    ;105,00 ;2.147.932  x;8,50  
50.;13.12.;15 ;13 ;35 ;10 ;1 ;45 ;44 ;103.024.193,00 ;6  x  ;1.287.802,40 ;17  x  ;227.259,20 ;1.304  x     ;8.888,20 ;82.006  x    ;141,30 ;1.538.752  x;10,80  
51.;20.12.;15 ;25 ;48 ;27 ;42 ;30 ;2 ;103.660.145,00 ;2  x  ;3.887.255,40 ;34  x  ;114.331,00 ;1.114  x     ;10.468,30 ;73.014  x    ;159,70 ;1.530.736  x;11,00  
52.;27.12.;28 ;25 ;21 ;15 ;7 ;34 ;2 ;86.225.741,00 ;4  x  ;1.616.732,60 ;41  x  ;78.865,00 ;1.526  x     ;6.356,70 ;88.081  x    ;110,10 ;1.608.820  x;8,70  
;;;;;;;;;;;;;;;;;;;
