LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Veranstaltung 2007;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;;;Gewinnzahlen in;;;;;;Zu-;Su-;Spieleinsatz;6 Treffer und Superzahl;;6 Treffer;; 5 Treffer + Zusatzzahl;;5 Treffer;;4 Treffer + Zusatzzahl;;4 Treffer;;3 Treffer + Zusatzzahl ;;3 Treffer;;;;;;;
VA;2007;Ziehung;gezogener Reihenfolge;;;;;;satz-;per-;;Gewinne/;;Gewinne/;;;;;;;;;;;;;;;;;;;
;;;;;;;;;zahl;zahl;Euro;Jackpot;Euro;Jackpot;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;;;;;;
;21.07.;SA;20;36;4;29;44;14;38;5;57.635.435,25  ;JP;4.073.590,40  ;4  x  ;576.354,30  ;22  x  ;65.494,80  ;1.020  x  ;3.672,80  ;2.142  x  ;269,00  ;50.435  x  ;57,10  ;70.231  x  ;32,80  ;956.467  x  ;13,20  ;;;;;;
30.;25.07.;MI;35;13;20;43;26;23;11;6;25.534.605,00  ;1  x  ;6.371.704,80  ;unbesetzt;;6  x  ;106.394,10  ;437  x  ;3.798,00  ;1.344  x  ;189,90  ;27.983  x  ;45,60  ;40.554  x  ;25,10  ;522.730  x  ;10,70  ;;;;;;
;28.07.;SA;28;6;8;14;33;18;40;9;56.520.284,25  ;JP;2.826.014,20  ;1  x  ;2.260.811,30  ;33  x  ;42.818,30  ;1.443  x  ;2.545,90  ;3.082  x  ;183,30  ;75.227  x  ;37,50  ;81.700  x  ;27,60  ;1.275.132  x  ;9,70  ;;;;;;
31.;01.08.;MI;33;17;40;7;42;14;34;5;25.329.489,75  ;1  x  ;4.092.488,60  ;2  x  ;506.589,70  ;16  x  ;39.577,30  ;659  x  ;2.498,30  ;1.222  x  ;207,20  ;33.216  x  ;38,10  ;37.967  x  ;26,60  ;612.421  x  ;9,00  ;;;;;;
;04.08.;SA;43;30;4;32;20;7;48;8;56.780.271,75  ;JP;2.839.013,50  ;4  x  ;567.802,70  ;31  x  ;45.790,50  ;1.213  x  ;3.042,60  ;3.278  x  ;173,20  ;68.842  x  ;41,20  ;89.565  x  ;25,30  ;1.268.029  x  ;9,80  ;;;;;;
32.;08.08.;MI;13;24;37;7;17;44;4;3;24.678.956,25  ;JP;4.072.961,30  ;7  x  ;141.022,60  ;32  x  ;19.280,40  ;919  x  ;1.745,50  ;2.110  x  ;116,90  ;40.716  x  ;30,30  ;53.636  x  ;18,40  ;645.172  x  ;8,40  ;;;;;;
;11.08.;SA;19;17;11;6;42;4;40;1;59.335.941,75  ;2  x  ;3.519.879,10  ;10  x  ;237.343,70  ;68  x  ;21.814,60  ;2.348  x  ;1.642,60  ;5.593  x  ;106,00  ;106.890  x  ;27,70  ;120.750  x  ;19,60  ;1.688.394  x  ;7,70  ;;;;;;
33.;15.08.;MI;31;13;1;28;37;27;35;7;23.350.445,25  ;1  x  ;2.101.540,00  ;unbesetzt;;11  x  ;53.069,10  ;405  x  ;3.747,60  ;874  x  ;267,10  ;25.733  x  ;45,30  ;29.211  x  ;31,90  ;521.357  x  ;9,80  ;;;;;;
;18.08.;SA;8;24;1;45;23;11;46;5;56.152.395,75  ;JP;2.807.619,70  ;6  x  ;374.349,30  ;29  x  ;48.407,20  ;1.354  x  ;2.695,60  ;2.372  x  ;236,70  ;68.706  x  ;40,80  ;70.350  x  ;31,90  ;1.267.545  x  ;9,70  ;;;;;;
34.;22.08.;MI;49;38;33;31;39;14;34;4;24.380.046,00  ;JP;4.026.622,00  ;2  x  ;487.600,90  ;12  x  ;50.791,70  ;449  x  ;3.529,40  ;2.241  x  ;108,70  ;27.293  x  ;44,60  ;39.190  x  ;24,80  ;519.429  x  ;10,30  ;;;;;;
;25.08.;SA;11;49;30;22;48;44;23;4;58.433.550,75  ;JP;6.948.299,50  ;2  x  ;1.168.671,00  ;23  x  ;63.514,70  ;1.179  x  ;3.221,50  ;2.282  x  ;256,00  ;64.863  x  ;45,00  ;73.568  x  ;31,70  ;1.175.943  x  ;10,90  ;;;;;;
35.;29.08.;MI;43;31;16;2;7;20;12;5;27.516.824,25  ;JP;8.324.140,70  ;3  x  ;366.890,90  ;20  x  ;34.396,00  ;747  x  ;2.394,30  ;2.121  x  ;129,70  ;34.875  x  ;39,40  ;53.233  x  ;20,60  ;596.231  x  ;10,10  ;;;;;;
;01.09.;SA;33;45;26;8;41;43;44;6;65.476.782,00  ;JP;11.597.979,80  ;3  x  ;873.023,70  ;8  x  ;204.614,90  ;981  x  ;4.338,40  ;2.326  x  ;281,40  ;61.695  x  ;53,00  ;87.399  x  ;29,90  ;1.258.339  x  ;11,40  ;;;;;;
36.;05.09.;MI;1;30;24;9;31;48;35;4;35.319.906,00  ;JP;13.363.975,10  ;6  x  ;235.466,00  ;17  x  ;51.941,00  ;767  x  ;2.993,20  ;1.464  x  ;241,20  ;42.075  x  ;41,90  ;44.561  x  ;31,70  ;792.681  x  ;9,80  ;;;;;;
;08.09.;SA;27;2;34;26;31;14;42;4;74.087.425,50  ;1  x  ;17.068.346,30  ;1  x  ;2.963.497,00  ;27  x  ;68.599,40  ;1.126  x  ;4.276,80  ;3.351  x  ;221,00  ;75.523  x  ;49,00  ;114.607  x  ;25,80  ;1.528.126  x  ;10,60  ;;;;;;
37.;12.09.;MI;49;1;36;28;31;38;47;6;25.118.355,75  ;JP;1.255.917,70  ;1  x  ;1.004.734,20  ;11  x  ;57.087,10  ;469  x  ;3.481,20  ;1.154  x  ;217,60  ;24.695  x  ;50,80  ;35.463  x  ;28,30  ;481.761  x  ;11,40  ;;;;;;
;15.09.;SA;28;27;36;21;49;1;7;0;60.859.191,75  ;1  x  ;4.298.877,20  ;1  x  ;2.434.367,60  ;48  x  ;31.697,40  ;1.131  x  ;3.497,60  ;5.690  x  ;106,90  ;65.900  x  ;46,10  ;157.163  x  ;15,40  ;1.129.277  x  ;11,80  ;;;;;;
38.;19.09.;MI;32;34;28;14;6;40;18;0;23.919.863,25  ;JP;1.195.993,10  ;1  x  ;956.794,50  ;16  x  ;37.374,70  ;468  x  ;3.322,20  ;1.606  x  ;148,90  ;23.641  x  ;50,50  ;44.056  x  ;21,70  ;446.161  x  ;11,70  ;;;;;;
;22.09.;SA;36;6;3;34;41;11;43;2;57.597.296,25  ;JP;4.075.857,90  ;1  x  ;2.303.891,80  ;22  x  ;65.451,40  ;1.068  x  ;3.505,40  ;2.416  x  ;238,30  ;65.302  x  ;44,10  ;72.144  x  ;31,90  ;1.267.210  x  ;9,90  ;;;;;;
39.;26.09.;MI;39;11;43;15;34;31;16;7;25.720.720,50  ;JP;5.361.893,90  ;4  x  ;257.207,20  ;12  x  ;53.584,80  ;701  x  ;2.384,90  ;1.700  x  ;151,20  ;30.343  x  ;42,30  ;41.097  x  ;25,00  ;539.190  x  ;10,40  ;;;;;;
;29.09.;SA;9;27;22;40;20;29;19;0;61.843.566,00  ;JP;8.454.072,20  ;2  x  ;1.236.871,30  ;21  x  ;73.623,20  ;994  x  ;4.044,00  ;3.372  x  ;183,40  ;65.947  x  ;46,80  ;108.750  x  ;22,70  ;1.240.641  x  ;10,90  ;;;;;;
40.;03.10.;MI;33;2;48;14;42;49;1;9;29.863.652,25  ;JP;9.947.254,80  ;1  x  ;1.194.546,00  ;18  x  ;41.477,20  ;440  x  ;4.411,60  ;2.114  x  ;141,20  ;29.467  x  ;50,60  ;49.881  x  ;23,90  ;587.842  x  ;11,10  ;;;;;;
;06.10.;SA;26;6;25;45;12;3;49;2;69.227.200,50  ;1  x  ;13.408.614,80  ;9  x  ;307.676,40  ;61  x  ;28.371,80  ;2.304  x  ;1.953,00  ;5.034  x  ;137,50  ;115.683  x  ;29,90  ;126.372  x  ;21,90  ;1.865.854  x  ;8,10  ;;;;;;
41.;10.10.;MI;29;36;34;13;15;25;5;7;24.600.945,75  ;JP;1.230.047,20  ;1  x  ;984.037,80  ;8  x  ;76.877,90  ;418  x  ;3.825,50  ;1.283  x  ;191,70  ;23.748  x  ;51,70  ;38.075  x  ;25,80  ;445.790  x  ;12,10  ;;;;;;
;13.10.;SA;41;24;3;9;10;47;16;1;58.795.877,25  ;1  x  ;4.169.841,00  ;2  x  ;1.175.917,50  ;24  x  ;61.245,70  ;1.629  x  ;2.346,00  ;3.607  x  ;163,00  ;88.045  x  ;33,30  ;98.074  x  ;23,90  ;1.573.977  x  ;8,20  ;;;;;;
42.;17.10.;MI;34;22;46;43;42;26;9;9;23.785.636,50  ;1  x  ;1.189.281,80  ;1  x  ;951.425,40  ;14  x  ;42.474,30  ;425  x  ;3.637,80  ;1.259  x  ;188,90  ;21.574  x  ;55,10  ;33.721  x  ;28,20  ;427.219  x  ;12,20  ;;;;;;
;20.10.;SA;49;37;36;34;28;17;9;4;56.785.766,25  ;1  x  ;2.839.288,30  ;2  x  ;1.135.715,30  ;24  x  ;59.151,80  ;875  x  ;4.218,30  ;2.971  x  ;191,10  ;57.501  x  ;49,30  ;91.781  x  ;24,70  ;1.126.554  x  ;11,00  ;;;;;;
43.;24.10.;MI;20;7;23;15;14;46;19;2;23.295.015,75  ;JP;1.164.750,70  ;JP;931.800,60  ;13  x  ;44.798,10  ;361  x  ;4.194,30  ;989  x  ;235,50  ;22.480  x  ;51,80  ;32.865  x  ;28,30  ;431.563  x  ;11,80  ;;;;;;
;27.10.;SA;4;47;16;12;3;8;10;7;57.637.285,50  ;JP;4.046.614,90  ;1  x  ;3.237.292,00  ;48  x  ;30.019,40  ;1.448  x  ;2.587,30  ;5.021  x  ;114,70  ;88.342  x  ;32,60  ;125.138  x  ;18,40  ;1.419.683  x  ;8,90  ;;;;;;
44.;31.10.;MI;6;49;29;34;22;46;44;6;26.191.048,50  ;JP;5.356.167,30  ;JP;1.047.641,90  ;5  x  ;130.955,20  ;376  x  ;4.527,70  ;1.148  x  ;228,10  ;23.702  x  ;55,20  ;32.705  x  ;32,00  ;465.593  x  ;12,30  ;;;;;;
;03.11.;SA;41;21;15;11;13;2;10;8;61.406.370,75  ;JP;8.426.485,80  ;4  x  ;875.974,10  ;31  x  ;49.521,20  ;1.079  x  ;3.699,10  ;3.137  x  ;195,70  ;71.857  x  ;42,70  ;96.030  x  ;25,50  ;1.312.836  x  ;10,20  ;;;;;;
45.;07.11.;MI;33;10;18;6;28;38;3;8;31.081.756,50  ;JP;9.980.573,60  ;6  x  ;207.211,70  ;38  x  ;20.448,50  ;1.326  x  ;1.523,60  ;2.953  x  ;105,20  ;52.171  x  ;29,70  ;71.942  x  ;17,20  ;787.099  x  ;8,60  ;;;;;;
;10.11.;SA;41;5;12;1;15;3;34;4;67.511.848,50  ;JP;13.356.166,00  ;4  x  ;675.118,40  ;29  x  ;58.199,80  ;1.939  x  ;2.263,10  ;2.657  x  ;254,00  ;101.451  x  ;33,20  ;85.746  x  ;31,40  ;1.700.218  x  ;8,70  ;;;;;;
46.;14.11.;MI;47;45;27;8;48;2;25;5;37.187.949,75  ;JP;15.215.563,40  ;1  x  ;1.487.517,90  ;16  x  ;58.106,10  ;644  x  ;3.753,40  ;1.954  x  ;190,30  ;36.769  x  ;50,50  ;58.435  x  ;25,40  ;745.712  x  ;10,90  ;;;;;;
;17.11.;SA;15;42;30;9;1;26;20;1;78.208.546,50  ;JP;19.125.990,70  ;5  x  ;625.668,30  ;36  x  ;54.311,40  ;1.602  x  ;3.173,20  ;3.813  x  ;205,10  ;87.599  x  ;44,60  ;109.078  x  ;28,60  ;1.607.487  x  ;10,70  ;;;;;;
47.;21.11.;MI;47;25;41;34;40;43;9;8;50.224.916,25  ;JP;21.637.236,50  ;1  x  ;2.008.996,60  ;9  x  ;139.513,60  ;867  x  ;3.765,40  ;2.677  x  ;187,60  ;56.242  x  ;44,60  ;91.412  x  ;21,90  ;1.031.509  x  ;10,70  ;;;;;;
;24.11.;SA;39;13;49;42;14;45;41;4;99.330.875,25  ;JP;26.603.780,20  ;2  x  ;1.986.617,50  ;26  x  ;95.510,40  ;1.319  x  ;4.895,00  ;4.093  x  ;242,60  ;83.612  x  ;59,30  ;132.992  x  ;29,80  ;1.747.501  x  ;12,50  ;;;;;;
48.;28.11.;MI;7;49;16;8;10;40;22;0;85.482.141,75  ;JP;30.877.887,20  ;4  x  ;854.821,40  ;30  x  ;71.235,10  ;1.415  x  ;3.926,70  ;3.916  x  ;218,20  ;93.114  x  ;45,90  ;120.045  x  ;28,40  ;1.877.933  x  ;10,00  ;;;;;;
;01.12.;SA;35;29;12;23;41;21;8;0;151.562.241,75  ;JP;38.455.999,20  ;10  x  ;606.248,90  ;70  x  ;54.129,30  ;2.757  x  ;3.573,20  ;7.317  x  ;207,10  ;159.055  x  ;47,60  ;209.481  x  ;28,90  ;2.949.045  x  ;11,30  ;;;;;;
49.;05.12.;MI;28;24;42;39;10;9;33;3;138.529.178,25  ;3  x  ;15.127.486,00  ;21  x  ;263.865,10  ;100  x  ;34.632,20  ;4.859  x  ;1.853,10  ;10.808  x  ;128,10  ;202.556  x  ;34,10  ;305.661  x  ;18,10  ;3.303.893  x  ;9,20  ;;;;;;
;08.12.;SA;2;25;24;19;1;47;12;0;80.409.721,50  ;JP;4.020.486,00  ;4  x  ;804.097,20  ;51  x  ;39.416,50  ;1.812  x  ;2.884,40  ;6.299  x  ;127,60  ;93.811  x  ;42,80  ;174.916  x  ;18,30  ;1.774.273  x  ;9,90  ;;;;;;
50.;12.12.;MI;44;46;10;34;13;23;14;1;34.080.380,25  ;JP;5.724.505,00  ;4  x  ;340.803,80  ;17  x  ;50.118,20  ;1.087  x  ;2.037,90  ;1.671  x  ;203,90  ;45.451  x  ;37,40  ;45.723  x  ;29,80  ;742.746  x  ;10,00  ;;;;;;
;15.12.;SA;13;49;37;26;18;3;7;6;69.556.638,75  ;1  x  ;9.202.336,90  ;16  x  ;173.891,50  ;94  x  ;18.499,10  ;2.404  x  ;1.880,60  ;8.123  x  ;85,60  ;103.725  x  ;33,50  ;186.802  x  ;14,80  ;1.691.407  x  ;9,00  ;;;;;;
51.;19.12.;MI;3;32;45;37;29;7;16;0;30.299.540,25  ;JP;1.514.977,00  ;3  x  ;403.993,80  ;15  x  ;50.499,20  ;578  x  ;3.407,30  ;2.061  x  ;147,00  ;32.374  x  ;46,70  ;54.413  x  ;22,20  ;639.502  x  ;10,40  ;;;;;;
;22.12.;SA;34;10;45;33;9;41;35;9;66.291.113,25  ;JP;4.829.532,60  ;8  x  ;331.455,50  ;26  x  ;63.741,40  ;1.289  x  ;3.342,80  ;2.988  x  ;221,80  ;74.091  x  ;44,70  ;86.534  x  ;30,60  ;1.524.900  x  ;9,50  ;;;;;;
52.;26.12.;MI;20;12;13;37;17;31;34;2;37.122.497,25  ;1  x  ;6.685.657,40  ;4  x  ;371.224,90  ;23  x  ;40.350,50  ;830  x  ;2.907,10  ;2.710  x  ;136,90  ;45.382  x  ;40,90  ;69.177  x  ;21,40  ;867.021  x  ;9,40  ;;;;;;
;29.12.;SA;2;26;23;12;28;42;1;5;63.643.208,25  ;1  x  ;3.182.160,40  ;4  x  ;636.432,00  ;24  x  ;66.295,00  ;1.856  x  ;2.228,80  ;3.163  x  ;201,20  ;88.567  x  ;35,90  ;93.928  x  ;27,10  ;1.501.435  x  ;9,30  ;;;;;;
