SUPER 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2015
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;07.11.;SA;7;0;8;8;2;5;5.352.185,00   ;6  x   ;45  x   ;436  x   ;4.686  x   ;47.078  x   ;459.131  x   
46.;11.11.;MI;1;7;0;4;6;2;2.270.297,50   ;4  x   ;18  x   ;164  x   ;1.599  x   ;15.669  x   ;154.089  x   
;14.11.;SA;8;4;6;3;9;2;5.455.027,50   ;5  x   ;32  x   ;358  x   ;3.632  x   ;34.540  x   ;368.595  x   
47.;18.11.;MI;5;8;1;8;4;6;2.344.727,50   ;4  x   ;13  x   ;185  x   ;1.789  x   ;18.067  x   ;174.888  x   
;21.11.;SA;9;2;1;6;5;7;5.418.333,75   ;6  x   ;47  x   ;488  x   ;4.726  x   ;47.051  x   ;464.217  x   
48.;25.11.;MI;9;8;4;1;7;8;2.438.697,50   ;4  x   ;19  x   ;184  x   ;1.818  x   ;18.425  x   ;183.377  x   
;28.11.;SA;9;0;9;8;5;0;5.596.398,75   ;3  x   ;34  x   ;342  x   ;3.222  x   ;32.112  x   ;301.167  x   
49.;02.12.;MI;7;2;4;4;1;8;2.785.966,25   ;3  x   ;11  x   ;225  x   ;2.054  x   ;20.439  x   ;209.208  x   
;05.12.;SA;2;0;5;9;4;6;6.183.848,75   ;3  x   ;44  x   ;477  x   ;4.739  x   ;47.160  x   ;460.063  x   
50.;09.12.;MI;4;4;2;1;7;0;2.384.546,25   ;3  x   ;9  x   ;137  x   ;1.311  x   ;13.047  x   ;132.094  x   
;12.12.;SA;3;7;2;1;5;4;5.442.250,00   ;6  x   ;44  x   ;385  x   ;3.682  x   ;37.714  x   ;360.355  x   
51.;16.12.;MI;0;7;1;4;8;0;2.474.311,25   ;1  x   ;9  x   ;123  x   ;1.325  x   ;13.498  x   ;138.005  x   
;19.12.;SA;2;3;5;4;5;2;5.847.045,00   ;6  x   ;40  x   ;383  x   ;4.247  x   ;42.443  x   ;397.439  x   
52.;23.12.;MI;1;4;1;1;1;0;2.661.618,75   ;1  x   ;11  x   ;151  x   ;1.485  x   ;14.752  x   ;149.366  x   
;26.12.;SA;3;4;9;0;1;6;5.425.137,50   ;4  x   ;35  x   ;363  x   ;3.469  x   ;38.343  x   ;405.500  x   
53.;30.12.;MI;2;9;5;4;7;7;2.649.175,00   ;6  x   ;33  x   ;266  x   ;2.590  x   ;29.508  x   ;217.958  x   
;02.01.;SA;3;1;8;2;1;7;5.769.098,75   ;4  x   ;33  x   ;525  x   ;4.869  x   ;48.407  x   ;489.928  x   
;;;;;;;Gewinne Gesamt;;;182   ;1.509   ;15.574   ;153.998   ;1.545.550   ;15.393.574   
;;;;;;;;;;;;;;;
