SUPER 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2018
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;21.07.;SA;2;1;8;6;5;2;4.958.401,25   ;5  x   ;41  x   ;342  x   ;3.475  x   ;35.213  x   ;323.791  x   
30.;25.07.;MI;5;9;2;4;5;4;1.985.920,00   ;2  x   ;10  x   ;132  x   ;1.358  x   ;14.139  x   ;132.998  x   
;28.07.;SA;8;2;4;5;9;6;4.791.691,25   ;5  x   ;36  x   ;346  x   ;3.518  x   ;34.793  x   ;364.505  x   
31.;01.08.;MI;8;9;3;0;0;7;2.068.663,75   ;3  x   ;11  x   ;174  x   ;1.650  x   ;15.259  x   ;186.796  x   
;04.08.;SA;7;5;9;1;2;4;4.928.915,00   ;4  x   ;36  x   ;336  x   ;3.485  x   ;33.578  x   ;330.329  x   
32.;08.08.;MI;8;3;7;4;6;3;2.117.652,50   ;1  x   ;15  x   ;157  x   ;1.770  x   ;17.503  x   ;165.266  x   
;11.08.;SA;7;5;4;8;4;8;5.038.717,50   ;3  x   ;45  x   ;419  x   ;4.294  x   ;41.614  x   ;401.289  x   
33.;15.08.;MI;2;0;6;3;4;1;2.208.901,25   ;unbesetzt;10  x   ;119  x   ;1.335  x   ;12.706  x   ;132.739  x   
;18.08.;SA;1;7;8;9;8;8;5.156.710,00   ;7  x   ;33  x   ;484  x   ;4.243  x   ;44.215  x   ;408.857  x   
34.;22.08.;MI;9;3;4;9;2;0;2.290.001,25   ;2  x   ;6  x   ;126  x   ;1.244  x   ;11.717  x   ;128.617  x   
;25.08.;SA;0;5;5;2;5;1;5.315.208,75   ;7  x   ;27  x   ;336  x   ;3.300  x   ;33.098  x   ;320.152  x   
35.;29.08.;MI;9;8;0;1;1;5;2.393.097,50   ;4  x   ;18  x   ;175  x   ;1.714  x   ;18.936  x   ;195.715  x   
;01.09.;SA;6;7;4;1;0;2;5.555.922,50   ;1  x   ;28  x   ;294  x   ;3.231  x   ;32.992  x   ;370.454  x   
36.;05.09.;MI;9;8;0;6;7;6;2.851.813,75   ;3  x   ;17  x   ;234  x   ;2.258  x   ;21.891  x   ;219.775  x   
;08.09.;SA;3;9;4;6;2;4;5.132.885,00   ;5  x   ;35  x   ;400  x   ;3.679  x   ;35.098  x   ;343.682  x   
37.;12.09.;MI;3;0;8;9;2;8;2.169.685,00   ;3  x   ;19  x   ;161  x   ;1.632  x   ;15.965  x   ;167.797  x   
;15.09.;SA;8;2;9;3;8;8;5.040.377,50   ;3  x   ;39  x   ;392  x   ;4.102  x   ;43.254  x   ;399.446  x   
38.;19.09.;MI;7;7;5;6;9;4;2.184.737,50   ;1  x   ;16  x   ;127  x   ;1.386  x   ;13.445  x   ;148.918  x   
;22.09.;SA;6;0;9;0;7;5;5.089.175,00   ;5  x   ;43  x   ;361  x   ;3.996  x   ;44.679  x   ;420.032  x   
39.;26.09.;MI;6;5;9;8;6;5;2.253.933,75   ;5  x   ;22  x   ;213  x   ;1.934  x   ;19.081  x   ;184.761  x   
;29.09.;SA;6;0;0;4;2;9;5.277.008,75   ;5  x   ;42  x   ;393  x   ;3.847  x   ;38.743  x   ;378.135  x   
40.;03.10.;MI;4;7;2;4;7;2;2.295.536,25   ;unbesetzt;15  x   ;156  x   ;1.522  x   ;15.011  x   ;148.277  x   
;06.10.;SA;5;5;3;4;6;8;5.048.220,00   ;3  x   ;47  x   ;428  x   ;4.379  x   ;43.533  x   ;400.713  x   
41.;10.10.;MI;7;5;2;0;6;8;2.137.680,00   ;1  x   ;14  x   ;158  x   ;1.580  x   ;17.976  x   ;164.695  x   
;13.10.;SA;4;1;3;9;5;9;5.128.196,25   ;5  x   ;31  x   ;394  x   ;4.113  x   ;38.127  x   ;365.152  x   
42.;17.10.;MI;3;0;5;5;9;2;2.067.132,50   ;2  x   ;6  x   ;142  x   ;1.257  x   ;12.407  x   ;133.248  x   
;20.10.;SA;5;7;0;1;8;6;5.120.623,75   ;6  x   ;43  x   ;380  x   ;3.922  x   ;38.360  x   ;386.465  x   
43.;24.10.;MI;8;3;9;1;4;3;2.047.075,00   ;1  x   ;6  x   ;153  x   ;1.533  x   ;15.645  x   ;160.505  x   
;27.10.;SA;5;9;0;6;1;6;5.234.751,25   ;4  x   ;46  x   ;402  x   ;3.978  x   ;37.487  x   ;398.126  x   
44.;31.10.;MI;1;1;7;4;9;9;2.165.755,00   ;2  x   ;18  x   ;169  x   ;1.524  x   ;15.712  x   ;147.514  x   
;03.11.;SA;0;7;1;7;3;3;5.345.713,75   ;3  x   ;34  x   ;415  x   ;4.034  x   ;39.068  x   ;396.856  x   
45.;07.11.;MI;8;9;7;2;7;8;2.134.928,75   ;2  x   ;23  x   ;188  x   ;1.640  x   ;16.631  x   ;165.497  x   
;10.11.;SA;3;2;8;6;8;0;5.435.623,75   ;4  x   ;20  x   ;317  x   ;2.950  x   ;29.197  x   ;296.498  x   
46.;14.11.;MI;2;5;4;0;1;0;2.125.433,75   ;1  x   ;11  x   ;121  x   ;1.218  x   ;12.195  x   ;118.950  x   
;17.11.;SA;2;5;6;0;8;9;5.414.728,75   ;4  x   ;40  x   ;350  x   ;3.613  x   ;38.550  x   ;390.543  x   
47.;21.11.;MI;0;0;6;7;5;6;2.164.721,25   ;unbesetzt;16  x   ;171  x   ;1.737  x   ;17.830  x   ;166.244  x   
;24.11.;SA;9;9;7;8;7;1;5.092.595,00   ;5  x   ;20  x   ;302  x   ;2.972  x   ;31.282  x   ;311.216  x   
48.;28.11.;MI;7;9;5;2;3;9;2.212.240,00   ;unbesetzt;7  x   ;145  x   ;1.462  x   ;14.781  x   ;152.089  x   
;01.12.;SA;1;0;1;7;9;3;5.297.097,50   ;5  x   ;31  x   ;405  x   ;3.751  x   ;36.851  x   ;398.065  x   
49.;05.12.;MI;1;5;4;7;1;7;2.294.240,00   ;1  x   ;20  x   ;242  x   ;2.178  x   ;19.718  x   ;200.601  x   
;08.12.;SA;0;6;1;0;9;2;5.402.433,75   ;5  x   ;26  x   ;334  x   ;3.094  x   ;34.386  x   ;358.826  x   
50.;12.12.;MI;1;6;0;2;4;4;2.129.573,75   ;2  x   ;14  x   ;140  x   ;1.434  x   ;15.336  x   ;139.655  x   
;15.12.;SA;4;1;3;6;4;4;5.089.996,25   ;4  x   ;41  x   ;335  x   ;3.437  x   ;34.672  x   ;335.623  x   
51.;19.12.;MI;7;1;8;0;1;7;2.258.132,50   ;2  x   ;20  x   ;226  x   ;1.911  x   ;20.125  x   ;199.686  x   
;22.12.;SA;9;6;2;0;9;7;5.705.703,75   ;5  x   ;51  x   ;425  x   ;4.393  x   ;47.285  x   ;495.962  x   
52.;26.12.;MI;1;5;4;2;5;5;2.144.543,75   ;1  x   ;19  x   ;173  x   ;1.778  x   ;19.825  x   ;171.032  x   
;29.12.;SA;8;9;7;0;4;5;5.529.868,75   ;3  x   ;48  x   ;434  x   ;4.169  x   ;46.936  x   ;452.649  x   
;;;;;;;Gewinne Gesamt;;192.569.362,50   ;157   ;1.339   ;13.999   ;138.631   ;1.403.209   ;13.943.207   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
