     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
27.02.1999; ;20;22;26;32;12;15;--; 4;6;6102613;959260;143.392.635,00;   Jackpot; 8.553.818,60;        14;   512.116,50;        48;    89.620,30;     1.774;     8.083,00;   110.207;       130,10;   169.339;        59,20; 1.803.956;         9,50;          ;             ;          ;             
03.03.1999;A;41; 7;38;11;25;23;--; 5;0;0743713;010273; 33.034.782,50;   Jackpot; 1.982.086,90;        10;   165.173,90;        36;    27.528,90;     1.462;     2.146,50;    67.632;        41,50;    74.970;        19,80; 1.010.646;         4,40;          ;             ;          ;             
03.03.1999;B;48;28;37;11;38;24;--;21;5;0743713;010273;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
06.03.1999; ;49;38;44;27; 3;18;--;36;7;8517651;487602;152.235.491,25;         1;13.120.883,30;        11;   691.979,50;        81;    56.383,50;     3.493;     4.358,30;   153.088;        99,40;   177.262;        60,10; 2.286.803;         7,90;          ;             ;          ;             
10.03.1999;A;23;44;35;47;21;32;--;15;8;8571882;257972; 34.893.660,00;         1; 4.075.706,50;         7;   249.240,40;        19;    55.095,20;       978;     3.389,40;    50.855;        58,30;    64.500;        24,30;   860.171;         5,40;          ;             ;          ;             
10.03.1999;B;16; 1;14;31;32; 4;--;21;6;8571882;257972;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
13.03.1999; ;24;19;20;11; 1;34;--; 6;6;0114261;598231;150.076.718,75;         1; 4.502.301,50;         8;   937.979,40;        92;    48.938,00;     2.002;     7.496,30;   123.302;       121,70;   207.966;        50,50; 2.032.829;         8,80;          ;             ;          ;             
17.03.1999;A;45;13;40;25;35; 1;--;23;6;7317073;711115; 31.900.605,00;   Jackpot; 1.914.036,30;         2;   797.515,10;        19;    50.369,30;       718;     4.220,80;    40.777;        66,40;    53.670;        26,70;   709.863;         6,00;          ;             ;          ;             
17.03.1999;B;49;28;30;24;23;41;--;13;4;7317073;711115;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
20.03.1999; ;25;29;44;15;12;30;--; 7;8;5310738;365200;141.398.005,00;         1; 4.241.940,10;         3; 2.356.633,40;        57;    74.420,00;     1.371;    10.313,40;    89.126;       158,60;   151.476;        65,30; 1.646.011;        10,30;          ;             ;          ;             
24.03.1999;A;38;13;23;30;27;21;--; 5;8;0985102;256725; 32.155.316,25;   Jackpot; 3.843.355,20;         3;   535.921,90;        20;    48.232,90;       761;     4.014,10;    47.056;        58,00;    64.379;        22,40;   837.812;         5,10;          ;             ;          ;             
24.03.1999;B;12;44;16;42; 7;43;--;10;3;0985102;256725;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
27.03.1999; ;32;29;18;38; 1; 8;--;20;4;2434845;743339;139.317.633,75;   Jackpot; 4.179.529,00;         9;   773.986,80;        23;   181.718,60;     1.944;     7.166,50;   111.666;       124,70;   118.504;        82,20; 1.898.624;         8,80;          ;             ;          ;             
31.03.1999;A;33;38;22; 6;30;32;--;41;3;2645975;720026; 32.521.602,50;   Jackpot; 5.794.651,30;         3;   542.026,70;        26;    37.524,90;       923;     3.347,20;    59.106;        46,70;    70.318;        20,80;   906.178;         4,80;          ;             ;          ;             
31.03.1999;B;29;11;18;19;38; 1;--;39;1;2645975;720026;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
03.04.1999; ;20;46;35; 2;29;11;--;47;6;7086913;117261;139.234.327,50;   Jackpot; 8.356.558,80;        20;   348.085,80;        32;   130.532,10;     2.167;     6.425,20;    97.192;       143,20;    96.215;       101,20; 1.584.779;        10,50;          ;             ;          ;             
07.04.1999;A;28; 1;37;46;36;26;--;23;1;7736659;507815; 31.775.715,00;   Jackpot; 7.701.194,20;   Jackpot; 1.588.785,70;         7;   136.181,60;       448;     6.738,10;    35.084;        76,90;    53.484;        26,70;   683.315;         6,20;          ;             ;          ;             
07.04.1999;B;21; 5;45; 6;43;39;--;11;7;7736659;507815;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
10.04.1999; ; 3; 6; 4; 2; 5;26;--;16;4;9346043;176406;144.406.542,50;         3; 4.229.585,00;        31;   232.913,70;       148;    29.271,50;    38.008;       379,90;   154.633;        93,30;   176.708;        57,20; 1.991.937;         8,60;          ;             ;          ;             
14.04.1999;A;14;23;31;30;12;22;--;44;4;7158613;550433; 35.372.100,00;         1; 9.823.520,20;         1; 3.357.390,70;        23;    46.137,50;       860;     3.907,30;    47.798;        62,90;    62.688;        25,30;   883.670;         5,40;          ;             ;          ;             
14.04.1999;B;48;11;28; 9;32;30;--;10;1;7158613;550433;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
17.04.1999; ;46; 7;39;36;42; 6;--;17;3;0651457;241318;141.597.115,00;   Jackpot; 4.247.913,40;         4; 1.769.963,90;        36;   117.997,50;     1.077;    13.147,30;    93.396;       151,60;   160.509;        61,70; 1.710.845;         9,90;          ;             ;          ;             
21.04.1999;A;19;13; 8; 5;35;45;--; 2;2;0764439;418905; 33.407.362,50;         1; 2.004.441,70;         4;   417.592,00;        19;    52.748,40;     1.236;     2.567,70;    60.610;        46,80;    75.144;        20,00;   992.414;         4,50;          ;             ;          ;             
21.04.1999;B;14;38;18; 6;19;24;--;16;3;0764439;418905;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
24.04.1999; ;36; 4;29;18;25;34;--;35;0;1264848;976977;142.906.232,50;         1; 8.535.100,30;         7; 1.020.758,80;        33;   129.914,70;     1.728;     8.270,00;    98.021;       145,70;   110.320;        90,60; 1.778.598;         9,60;          ;             ;          ;             
28.04.1999;A;37;28;34;41;19;11;--;48;6;0121357;594767; 31.617.043,75;         1; 1.897.022,60;         3;   526.950,70;        20;    47.425,50;       884;     3.397,70;    49.703;        54,00;    53.479;        26,60;   819.820;         5,20;          ;             ;          ;             
28.04.1999;B;46;42;43;49;17;10;--;18;4;0121357;594767;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
01.05.1999; ;26;12;24;13; 9;48;--;27;0;5339519;705010;132.859.172,50;   Jackpot; 3.985.775,10;         1; 6.642.958,60;        43;    92.692,40;     2.347;     5.660,80;   131.813;       100,70;   159.439;        58,30; 2.062.338;         7,70;          ;             ;          ;             
05.05.1999;A; 3;43;18;40;30;44;--;13;6;4986148;706862; 31.733.111,25;   Jackpot; 1.903.986,60;         1; 1.586.655,50;        38;    25.052,40;       928;     3.248,50;    47.247;        57,00;    68.320;        20,90;   816.621;         5,20;          ;             ;          ;             
05.05.1999;B; 6;31;48;12;45;11;--;33;7;4986148;706862;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
08.05.1999; ;17;47;39;16;23; 3;--;24;8;6602886;331847;138.977.896,25;         2; 5.034.668,90;         1; 5.034.668,90;        43;    96.961,30;     2.304;     6.032,00;   129.896;       106,90;   136.435;        71,30; 2.148.933;         7,70;          ;             ;          ;             
12.05.1999;A; 1;34;40; 2;21;31;--;30;9;7894678;733103; 32.031.236,25;   Jackpot; 3.825.860,70;         3;   533.853,90;        12;    80.078,00;       979;     3.108,20;    51.739;        52,60;    62.435;        23,00;   873.583;         4,90;          ;             ;          ;             
12.05.1999;B;45;13;19; 3;30;25;--; 4;3;7894678;733103;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
15.05.1999; ;28;11;40;49;42;46;--;44;3;5849993;696701;134.695.637,50;         1; 4.040.869,10;         5; 1.346.956,30;        38;   106.338,60;     1.209;    11.141,00;    94.326;       142,70;   138.038;        68,30; 1.599.448;        10,10;          ;             ;          ;             
19.05.1999;A;19;44;25; 8;24;16;--;27;3;8377646;752610; 31.274.271,25;         1; 5.702.316,90;         2;   781.856,70;        28;    33.508,10;       707;     4.202,30;    47.931;        55,40;    59.777;        23,50;   849.502;         4,90;          ;             ;          ;             
19.05.1999;B;33;32;34; 9;26;15;--;40;0;8377646;752610;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
22.05.1999; ;33;39;35;14;41;18;--;24;1;0064659;265110;164.739.832,50;   Jackpot; 4.942.194,90;         7;   941.370,40;        47;    87.627,50;     1.860;     5.757,00;     5.387;       305,80;    94.821;        95,50;   152.125;        59,50; 1.726.270;        20,90;          ;             
26.05.1999;A;36;25;41;32; 2;16;--;46;5;4523437;092939; 29.208.917,50;         3;   584.178,30;         4;   365.111,40;        28;    31.295,20;     1.039;     2.670,60;    50.209;        49,40;    59.999;        21,90;   786.501;         5,00;          ;             ;          ;             
26.05.1999;B;24;48;12;32;45;34;--;44;0;4523437;092939;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
29.05.1999; ;11;43;12;42; 1;13;--;37;2;3003115;938425;160.563.619,50;   Jackpot; 9.759.103,40;         7;   917.506,30;        41;    97.904,60;     1.506;     6.930,00;     3.099;       518,10;    72.373;       122,00;    94.054;        93,80; 1.461.646;        24,10;          ;             
02.06.1999;A;42;44;27; 6;36;47;--;46;2;3510293;142705; 30.705.965,00;         1; 1.842.357,90;         3;   511.766,00;        13;    70.859,90;       674;     4.327,90;    40.427;        64,50;    61.016;        22,60;   732.472;         5,60;          ;             ;          ;             
02.06.1999;B;13;34;18;28;36; 2;--;26;4;3510293;142705;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
05.06.1999; ;19;48; 5;21;43;31;--;32;9;6002579;008482;172.359.268,50;         2; 7.464.940,70;         8;   861.796,30;        84;    51.297,40;     2.852;     3.928,20;     8.363;       206,00;   128.480;        73,70;   197.961;        47,80; 2.110.000;        17,90;          ;             
09.06.1999;A;22;24; 7; 8;34;33;--;36;1;1418875;814530; 30.750.706,25;   Jackpot; 1.845.042,30;   Jackpot; 1.537.535,30;        14;    65.894,30;       634;     4.607,70;    40.407;        64,60;    50.129;        27,60;   772.330;         5,30;          ;             ;          ;             
09.06.1999;B;37; 2; 5;44;26;38;--;34;9;1418875;814530;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
12.06.1999; ;13;42;24;25;12;41;--;49;9;6225726;597564;162.264.675,00;         3; 1.622.646,70;        36;   180.294,00;        47;    86.310,90;     2.221;     4.748,80;     3.978;       407,90;    93.398;        95,50;   120.038;        74,30; 1.852.070;        19,20;          ;             
16.06.1999;A;23;45;25; 4; 3;40;--;14;6;0213624;412420; 31.211.997,50;         1; 3.717.762,10;         4;   774.533,70;        18;    52.019,90;       818;     3.624,80;    47.153;        56,20;    60.624;        23,10;   836.105;         5,00;          ;             ;          ;             
16.06.1999;B;16;21;19; 2;23;28;--;13;4;0213624;412420;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
19.06.1999; ;31;12;49;35;30;34;--;15;6;4871368;005998;159.921.868,50;   Jackpot; 4.797.656,00;         5; 1.279.374,90;        10;   399.804,60;     1.017;    10.221,10;     2.873;       556,60;    73.539;       119,60;    91.575;        96,00; 1.454.524;        24,10;          ;             
23.06.1999;A; 8; 9;34;27;23; 4;--;37;8;7888653;113619; 30.872.418,75;         1; 1.852.345,10;         2;   771.810,40;        22;    42.098,70;     1.046;     2.803,90;    54.786;        47,80;    74.911;        18,50;   893.874;         4,60;          ;             ;          ;             
23.06.1999;B; 3;35;10;28;23;18;--;13;4;7888653;113619;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
26.06.1999; ;16;14;18;48; 1;49;--; 5;1;6215811;021519;161.331.726,00;         1; 9.637.607,70;         5; 1.290.653,80;       102;    39.542,00;     1.341;     7.819,90;     3.702;       435,70;    74.810;       118,60;   112.506;        78,80; 1.448.496;        24,50;          ;             
30.06.1999;A;37;16;20;30; 3;45;--;14;3;9081338;948216; 30.814.553,75;   Jackpot; 1.848.873,20;         5;   308.145,50;        10;    92.443,60;       845;     3.464,30;    44.853;        58,30;    48.536;        28,50;   798.972;         5,20;          ;             ;          ;             
30.06.1999;B;23; 7;42;35; 4;31;--;43;1;9081338;948216;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
03.07.1999; ;25; 6;32;24;23;15;--;31;4;1539639;987195;161.200.105,50;   Jackpot; 4.836.003,10;         8;   806.000,50;        43;    93.720,90;     1.336;     7.842,80;     4.727;       341,00;    88.371;       100,30;   119.128;        74,40; 1.797.554;        19,70;          ;             
07.07.1999;A; 8;42;19; 3;39;23;--;38;4;9455575;153486; 31.260.356,25;   Jackpot; 3.724.494,50;         1; 1.563.017,80;        21;    44.657,60;     1.255;     2.366,30;    57.944;        45,80;    64.047;        21,90;   910.480;         4,60;          ;             ;          ;             
07.07.1999;B; 8;14;27;16; 4;21;--;37;6;9455575;153486;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
10.07.1999; ;15;30; 3; 5;44;38;--; 9;1;0576564;429750;163.249.278,00;   Jackpot; 9.733.481,40;         6; 1.088.328,50;        39;   104.646,90;     1.635;     6.490,00;     5.594;       291,80;    86.928;       103,20;   157.187;        57,10; 1.684.442;        21,30;          ;             
14.07.1999;A; 3;34;21;43;20;37;--; 1;1;1064764;610292; 31.227.133,75;   Jackpot; 5.598.122,50;         1; 1.561.356,60;        15;    62.454,20;       650;     4.563,90;    45.737;        58,00;    49.740;        28,20;   827.638;         5,00;          ;             ;          ;             
14.07.1999;B; 9;32;43;33;31;25;--;45;3;1064764;610292;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
17.07.1999; ; 3;22;36;11;43;44;--;33;8;3410117;590318;172.602.517,50;   Jackpot;14.911.556,90;         4; 1.726.025,10;        62;    69.597,70;     2.200;     5.099,60;     7.891;       218,70;    85.064;       111,50;   172.055;        55,10; 1.602.275;        23,60;          ;             
21.07.1999;A;35;30;33; 5;36;19;--;23;3;4867563;738685; 31.925.128,75;   Jackpot; 7.513.630,20;         3;   532.085,40;         9;   106.417,00;       813;     3.730,40;    48.721;        55,60;    59.261;        24,20;   845.399;         5,00;          ;             ;          ;             
21.07.1999;B;24; 2;47;39; 4;48;--;20;9;4867563;738685;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
24.07.1999; ;34;27;49;31;35;28;--;30;7;8620911;918155;201.502.659,00;         1;20.956.636,60;         4; 2.015.026,50;        67;    75.187,50;     1.662;     7.880,60;     9.070;       222,10;    82.854;       133,70;   120.535;        91,90; 1.742.763;        25,40;          ;             
28.07.1999;A;17;32;37; 5;41;35;--; 9;3;9715804;964212; 35.556.226,25;   Jackpot; 9.647.003,70;         4;   444.452,80;        32;    33.333,90;     1.087;     3.107,40;    54.833;        55,10;    74.256;        21,50;   943.684;         5,00;          ;             ;          ;             
28.07.1999;B;32;41; 5; 6;39;42;--;33;2;9715804;964212;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
31.07.1999; ;16; 3;21;44;33;29;--;18;5;5759462;274282;165.520.438,50;         1; 4.965.613,10;        13;   509.293,60;        67;    61.761,30;     2.529;     4.254,10;     5.628;       294,10;   103.288;        88,10;   144.418;        63,00; 1.744.383;        20,80;          ;             
04.08.1999;A;13;43;35;18; 6;44;--;32;2;4355622;576888; 38.476.986,25;   Jackpot;11.955.622,80;         3;   641.283,10;        18;    64.128,30;       763;     4.790,70;    48.956;        66,80;    77.458;        22,30;   850.354;         6,10;          ;             ;          ;             
04.08.1999;B;43;20;13;47;10;15;--; 7;0;4355622;576888;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
07.08.1999; ;27;42; 9;33;20;21;--;48;1;4243218;559973;162.641.044,50;   Jackpot; 4.879.231,30;         2; 3.252.820,80;        46;    88.391,80;     1.599;     6.611,40;     4.432;       366,90;    94.230;        94,90;   121.623;        73,50; 1.751.906;        20,40;          ;             
11.08.1999;A;43;11;45;26; 9;39;--;14;3;3570639;953312; 45.632.282,50;         2; 7.346.779,80;         8;   285.201,70;        32;    42.780,20;     1.629;     2.661,10;    75.920;        51,00;    82.999;        24,70; 1.265.803;         4,80;          ;             ;          ;             
11.08.1999;B;28;13;26;48;37; 3;--; 5;6;3570639;953312;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
14.08.1999; ;22;49;42;40;33;19;--;27;2;3409808;498058;169.046.577,00;   Jackpot; 9.950.628,60;         1; 6.761.863,00;        30;   140.872,10;     1.305;     8.419,90;     3.866;       437,20;    85.213;       109,10;   122.132;        76,10; 1.749.703;        21,20;          ;             
18.08.1999;A; 3;10;45;43;18; 2;--;48;8;1548480;442445; 33.799.368,75;         1; 2.027.962,10;         4;   422.492,10;        15;    67.598,70;       751;     4.275,50;    46.869;        61,20;    57.418;        26,40;   872.305;         5,20;          ;             ;          ;             
18.08.1999;B;47;24; 7;36;10;23;--;42;3;1548480;442445;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
21.08.1999; ; 9;41; 4;24;20;23;--;34;2;4959496;332888;170.797.996,50;   Jackpot;15.074.568,40;        12;   569.326,60;        42;   101.665,40;     2.603;     4.265,00;     5.661;       301,70;   124.524;        75,40;   150.741;        62,30; 2.096.998;        17,90;          ;             
25.08.1999;A;47; 6; 4;23; 1;21;--;22;6;2354842;636193; 32.155.035,00;   Jackpot; 1.929.302,10;         5;   321.550,30;        15;    64.310,00;       709;     4.308,50;    42.665;        64,00;    55.545;        26,00;   815.642;         5,30;          ;             ;          ;             
25.08.1999;B;38; 6;29; 5; 8;31;--;23;8;2354842;636193;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
28.08.1999; ;14; 1;28;43;21;47;--;11;3;8081651;756019;188.196.013,50;   Jackpot;20.720.448,80;         6; 1.254.640,00;        31;   151.770,90;     1.482;     8.254,20;     4.079;       461,30;    81.846;       126,40;   129.112;        80,10; 1.576.253;        26,20;          ;             
01.09.1999;A;19;24;29; 7;31;39;--;20;5;9124070;556564; 34.278.253,75;   Jackpot; 3.985.997,30;         2;   856.956,30;        36;    28.565,20;     1.352;     2.408,60;    69.970;        41,60;    84.588;        18,20; 1.094.615;         4,20;          ;             ;          ;             
01.09.1999;B;33;31; 7;11;22;43;--;13;2;9124070;556564;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
04.09.1999; ;24;35;30;34;17;19;--;26;0;3177972;297759;250.622.650,50;         2;14.119.564,10;        16;   626.556,60;        85;    73.712,50;     2.451;     6.646,40;     6.884;       364,00;   153.989;        89,50;   221.068;        62,30; 2.897.896;        19,00;          ;             
08.09.1999;A;37;39;48;16;14;31;--; 1;0;0761763;329235; 35.463.156,25;         1; 7.886.944,40;        --;           --;        10;   106.389,40;       708;     4.758,40;    46.669;        64,50;    52.737;        30,20;   854.777;         5,60;          ;             ;          ;             
08.09.1999;B; 8;36;30;24;21; 1;--;28;9;0761763;329235;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
11.09.1999; ;35;14;34; 1;36;19;--; 9;2;1196727;909748;173.686.707,00;   Jackpot; 5.210.601,20;         1; 6.947.468,20;        37;   117.355,80;     1.292;     8.738,10;     4.643;       374,00;    74.879;       127,50;   139.279;        68,50; 1.466.476;        26,00;          ;             
15.09.1999;A;24;45;16;49; 3;48;--;29;8;8540463;124247; 33.223.053,75;         1; 1.993.383,20;         2;   830.576,30;        19;    52.457,40;     1.001;     3.153,00;    57.491;        49,10;    64.863;        23,00;   963.990;         4,60;          ;             ;          ;             
15.09.1999;B;36;17;12; 3;27;34;--;37;0;8540463;124247;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
18.09.1999; ;45;35;44;28;24;21;--;37;5;0417553;962677;171.065.140,50;         1;10.342.555,40;         2; 3.421.302,80;        18;   237.590,40;     1.033;    10.764,00;     3.124;       547,50;    68.923;       136,50;   101.798;        92,40; 1.535.024;        24,50;          ;             
22.09.1999;A;46;10; 6;18;16;45;--; 8;0;5254106;864797; 32.356.501,25;         1; 1.941.390,00;         2;   808.912,50;        25;    38.827,80;       926;     3.319,50;    54.033;        50,90;    59.116;        24,60;   926.713;         4,70;          ;             ;          ;             
22.09.1999;B;38;18; 8;27;25; 6;--;21;2;5254106;864797;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
25.09.1999; ;25;18;42;22;29;12;--;44;6;6393417;376355;166.564.558,50;         1; 4.996.936,70;         2; 3.331.291,10;        28;   148.718,30;     1.591;     6.804,90;     3.701;       450,00;    93.955;        97,50;   114.069;        80,30; 1.765.366;        20,70;          ;             
29.09.1999;A; 2;47;26;18;39;28;--;30;2;2723078;770240; 31.513.903,75;   Jackpot; 1.890.834,20;         5;   315.139,00;        19;    49.758,70;     1.063;     2.816,30;    51.267;        52,20;    59.345;        23,80;   853.781;         4,90;          ;             ;          ;             
29.09.1999;B;12;41; 5;23; 2;47;--;49;0;2723078;770240;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
02.10.1999; ;19;42;10;27;45;35;--; 8;4;1982583;708492;176.934.210,00;         1; 5.308.026,30;        11;   643.397,10;        64;    69.114,90;     2.401;     4.789,90;     4.855;       364,40;   106.779;        91,10;   133.971;        72,60; 1.889.723;        20,50;          ;             
06.10.1999;A;35;49;38;48; 5;25;--; 3;7;2266178;755009; 31.632.640,00;         1; 3.788.792,60;         3;   527.210,60;        20;    47.448,90;       962;     3.123,80;    53.486;        50,20;    70.946;        20,00;   843.151;         5,00;          ;             ;          ;             
06.10.1999;B; 6;44;41;33;23;47;--;10;6;2266178;755009;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
09.10.1999; ;19;17;20;44;29; 6;--;25;2;3380671;747461;164.957.368,50;   Jackpot; 4.948.721,00;         3; 2.199.431,50;        23;   179.301,40;     1.438;     7.456,30;     3.735;       441,60;    90.766;        99,90;   126.285;        71,80; 1.765.015;        20,50;          ;             
13.10.1999;A;46;39; 6;15;32;22;--; 8;8;9203900;077073; 30.805.518,75;         2;   924.165,50;         9;   171.141,70;        33;    28.005,00;       744;     3.933,50;    39.981;        65,40;    54.766;        25,30;   724.075;         5,70;          ;             ;          ;             
13.10.1999;B;22;44;18;40;23;19;--;34;0;9203900;077073;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
16.10.1999; ;30;12; 7;42; 4; 3;--;10;1;4689577;189390;166.117.089,00;         1; 9.932.233,60;         5; 1.328.936,70;        66;    62.923,10;     2.226;     4.850,60;     8.095;       205,20;   121.375;        75,20;   187.760;        48,60; 2.076.921;        17,50;          ;             
20.10.1999;A;12;45;39; 2; 3;22;--; 4;2;1360739;974477; 30.308.681,25;   Jackpot; 1.818.520,80;         1; 1.515.434,00;        18;    50.514,40;       625;     4.606,90;    37.479;        68,70;    52.094;        26,10;   687.129;         5,90;          ;             ;          ;             
20.10.1999;B;43;18;21;46;15;36;--;34;9;1360739;974477;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
23.10.1999; ;27;34; 5;35;22; 3;--;20;7;8838893;948414;162.331.573,50;   Jackpot; 4.869.947,20;         5; 1.298.652,50;        30;   135.276,30;     1.318;     8.005,70;     3.400;       477,40;    80.116;       111,40;   105.492;        84,60; 1.622.858;        22,00;          ;             
27.10.1999;A;28;36;41;42;40; 4;--;16;1;1122106;475268; 30.511.805,00;   Jackpot; 3.649.229,10;   Jackpot; 1.525.590,20;        15;    61.023,60;       493;     5.879,50;    35.285;        73,50;    51.113;        26,80;   671.626;         6,10;          ;             ;          ;             
27.10.1999;B;16;20;41;22;47; 9;--;40;5;1122106;475268;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
30.10.1999; ;45;49;14;23; 1;10;--; 7;3;2243958;218876;166.182.897,00;   Jackpot; 9.855.434,10;         7;   949.616,50;        54;    76.936,50;     1.729;     6.247,40;     5.975;       278,10;    85.478;       106,90;   169.257;        54,00; 1.557.165;        23,40;          ;             
03.11.1999;A; 1; 3;40;38;17;26;--;23;8;3721819;634303; 32.311.797,50;   Jackpot; 5.587.936,90;         6;   523.530,00;        29;    33.425,90;     1.116;     2.750,50;    57.081;        48,10;    69.302;        20,90;   919.910;         4,70;          ;             ;          ;             
03.11.1999;B;42; 3;34;23;27;21;--;15;9;3721819;634303;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
06.11.1999; ;25; 7;12; 5;49;34;--;46;9;3139768;498319;176.020.768,50;         1;15.136.057,10;        11;   640.075,50;        54;    81.491,00;     2.346;     4.876,90;     5.626;       312,80;   125.351;        77,20;   144.684;        66,90; 2.231.125;        17,30;          ;             
10.11.1999;A;40;19;42;43;34; 2;--;22;5;3311541;681235; 32.203.196,25;   Jackpot; 7.520.128,60;         2;   805.079,90;        28;    34.503,40;       673;     4.545,70;    44.277;        61,80;    66.947;        21,60;   798.980;         5,40;          ;             ;          ;             
10.11.1999;B;16;44;37;19;33;45;--;24;3;3311541;681235;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
13.11.1999; ;47;27;19;30;23;14;--;34;2;9746822;332900;165.576.222,00;   Jackpot; 4.967.286,60;         4; 1.655.762,20;        36;   114.983,40;     1.490;     7.223,10;     4.146;       399,30;    87.434;       104,10;   125.808;        72,30; 1.732.427;        21,00;          ;             
17.11.1999;A; 6;12; 7;48;21;24;--;22;0;6475946;323820; 33.593.007,50;         1; 9.535.709,00;         2;   839.825,10;        18;    55.988,30;       886;     3.601,90;    54.573;        52,30;    63.078;        23,90;   937.805;         4,80;          ;             ;          ;             
17.11.1999;B;33;38;28; 3;22; 1;--;24;7;6475946;323820;              ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             ;          ;             
20.11.1999; ; 1; 8; 7;41;24; 9;--;36;1;4966033;270659;165.697.344,00;   Jackpot; 9.938.206,90;         8;   828.486,70;        45;    92.054,00;     2.388;     4.510,10;     4.880;       339,50;   133.991;        69,40;   128.423;        69,40; 2.217.343;        16,40;          ;             
